name,M_solar,M_kg,r_m,r_km,r_AU,r_ly,r_pc,r_s_m,r_s_km,x_dimensionless,horizon_ratio,r_ph_m,r_isco_m,inside_photon_sphere,inside_isco,Xi_segment_density,D_ssz_time_dilation,D_gr_time_dilation,stretch_factor,R_ssz_m,R_ssz_km,v_orbital_m_s,v_escape_m_s,v_orbital_ssz_m_s,v_escape_ssz_m_s,v_orbital_km_s,v_escape_km_s,v_orbital_ssz_km_s,v_escape_ssz_km_s,v_orbital_over_c,v_escape_over_c,tau_over_t,z_gr_redshift,z_ssz_redshift,T_orbital_seconds,T_orbital_years,T_orbital_ssz_seconds,T_orbital_ssz_years,g_m_s2,g_earth_g,phi_potential_J_kg,export_timestamp,phi_golden_ratio
Star_0112,2.8955841935e+01,5.7593169609e+31,6.3592406427e+19,6.3592406427e+16,4.2508293066e+08,6.7215311730e+03,2.0608745642e+03,8.5539221584e+04,8.5539221584e+01,7.4342980038e+14,7.4342980038e+14,1.2830883238e+05,2.5661766475e+05,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.2718481285e+20,1.2718481285e+17,7.7747372748e+00,1.0995138898e+01,1.0995138898e+01,1.5549474550e+01,7.7747372748e-03,1.0995138898e-02,1.0995138898e-02,1.5549474550e-02,2.5933732045e-08,3.6675835580e-08,0,6.6613381478e-16,inf,5.1392459911e+19,1.6285287826e+12,1.0278491982e+20,3.2570575653e+12,9.5053078013e-19,9.6894065253e-20,-6.0446539692e+01,2025-11-22T13:30:24.715345,1.6180339887e+00
Star_0113,3.6228840570e-01,7.2059163894e+29,3.7464742689e+19,3.7464742689e+16,2.5043277198e+08,3.9599136126e+03,1.2141408008e+03,1.0702457999e+03,1.0702457999e+00,3.5005736713e+16,3.5005736713e+16,1.6053686998e+03,3.2107373996e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,7.4929485378e+19,7.4929485378e+16,1.1330161337e+00,1.6023267826e+00,1.6023267826e+00,2.2660322674e+00,1.1330161337e-03,1.6023267826e-03,1.6023267826e-03,2.2660322674e-03,3.7793350148e-09,5.3447868346e-09,0,0.0000000000e+00,inf,2.0776219667e+20,6.5835867326e+12,4.1552439335e+20,1.3167173465e+13,3.4264897262e-20,3.4928539513e-21,-1.2837255592e+00,2025-11-22T13:30:24.715345,1.6180339887e+00
Star_0114,1.4425056157e+00,2.8691436696e+30,3.5917690904e+19,3.5917690904e+16,2.4009151674e+08,3.7963947684e+03,1.1640046312e+03,4.2613441452e+03,4.2613441452e+00,8.4287233512e+15,8.4287233512e+15,6.3920162177e+03,1.2784032435e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,7.1835381808e+19,7.1835381808e+16,2.3090046382e+00,3.2654256749e+00,3.2654256749e+00,4.6180092763e+00,2.3090046382e-03,3.2654256749e-03,3.2654256749e-03,4.6180092763e-03,7.7020104294e-09,1.0892287607e-08,0,2.2204460493e-16,inf,9.7738005384e+19,3.0971304974e+12,1.9547601077e+20,6.1942609947e+12,1.4843666964e-19,1.5131158985e-20,-5.3315024191e+00,2025-11-22T13:30:24.715345,1.6180339887e+00
Star_0115,1.0521417990e-01,2.0927100382e+29,6.9479281440e+19,6.9479281440e+16,4.6443369947e+08,7.3437566262e+03,2.2516538043e+03,3.1081600281e+02,3.1081600281e-01,2.2353830180e+17,2.2353830180e+17,4.6622400422e+02,9.3244800843e+02,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.3895856288e+20,1.3895856288e+17,4.4836296394e-01,6.3408098447e-01,6.3408098447e-01,8.9672592788e-01,4.4836296394e-04,6.3408098447e-04,6.3408098447e-04,8.9672592788e-04,1.4955778639e-09,2.1150664987e-09,0,0.0000000000e+00,inf,9.7365579989e+20,3.0853290488e+13,1.9473115998e+21,6.1706580975e+13,2.8933711355e-21,2.9494099240e-22,-2.0102934743e-01,2025-11-22T13:30:24.716348,1.6180339887e+00
Star_0116,2.4027150840e-01,4.7790003021e+29,6.4035489178e+19,6.4035489178e+16,4.2804471376e+08,6.7683637225e+03,2.0752337939e+03,7.0979244339e+02,7.0979244339e-01,9.0217203318e+16,9.0217203318e+16,1.0646886651e+03,2.1293773302e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.2807097836e+20,1.2807097836e+17,7.0576647532e-01,9.9810452127e-01,9.9810452127e-01,1.4115329506e+00,7.0576647532e-04,9.9810452127e-04,9.9810452127e-04,1.4115329506e-03,2.3541835576e-09,3.3293183155e-09,0,0.0000000000e+00,inf,5.7008494851e+20,1.8064901910e+13,1.1401698970e+21,3.6129803820e+13,7.7785978382e-21,7.9292536577e-22,-4.9810631769e-01,2025-11-22T13:30:24.716348,1.6180339887e+00
Star_0117,4.7806270380e-01,9.5086671786e+29,2.9484592808e+19,2.9484592808e+16,1.9708952411e+08,3.1164351345e+03,9.5552363508e+02,1.4122577283e+03,1.4122577283e+00,2.0877628932e+16,2.0877628932e+16,2.1183865924e+03,4.2367731848e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,5.8969185615e+19,5.8969185615e+16,1.4671182447e+00,2.0748185192e+00,2.0748185192e+00,2.9342364894e+00,1.4671182447e-03,2.0748185192e-03,2.0748185192e-03,2.9342364894e-03,4.8937796984e-09,6.9208496207e-09,0,0.0000000000e+00,inf,1.2627282156e+20,4.0013442581e+12,2.5254564312e+20,8.0026885161e+12,7.3002057649e-20,7.4415960906e-21,-2.1524359439e+00,2025-11-22T13:30:24.716348,1.6180339887e+00
Star_0118,5.8914738640e-01,1.1718141515e+30,5.1338416219e+19,5.1338416219e+16,3.4317123141e+08,5.4263202852e+03,1.6637526726e+03,1.7404159390e+03,1.7404159390e+00,2.9497785597e+16,2.9497785597e+16,2.6106239085e+03,5.2212478170e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.0267683244e+20,1.0267683244e+17,1.2342723434e+00,1.7455246877e+00,1.7455246877e+00,2.4685446868e+00,1.2342723434e-03,1.7455246877e-03,1.7455246877e-03,2.4685446868e-03,4.1170893745e-09,5.8224436309e-09,0,0.0000000000e+00,inf,2.6134327987e+20,8.2814688022e+12,5.2268655975e+20,1.6562937604e+13,2.9674234810e-20,3.0248965148e-21,-1.5234282177e+00,2025-11-22T13:30:24.716348,1.6180339887e+00
Star_0119,1.6118357780e-01,3.2059413624e+29,3.0857000000e+19,3.0857000000e+16,2.0626336898e+08,3.2614945566e+03,1.0000000000e+03,4.7615668742e+02,4.7615668742e-01,6.4804298281e+16,6.4804298281e+16,7.1423503113e+02,1.4284700623e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,6.1714000000e+19,6.1714000000e+16,8.3272921015e-01,1.1776569428e+00,1.1776569428e+00,1.6654584203e+00,8.3272921015e-04,1.1776569428e-03,1.1776569428e-03,1.6654584203e-03,2.7776856553e-09,3.9282407257e-09,0,0.0000000000e+00,inf,2.3282508487e+20,7.3777817346e+12,4.6565016973e+20,1.4755563469e+13,2.2472629790e-20,2.2907879501e-21,-6.9343793743e-01,2025-11-22T13:30:24.716348,1.6180339887e+00
Star_0120,1.6664927650e-01,3.3146541096e+29,4.3584349281e+19,4.3584349281e+16,2.9133923316e+08,4.6067381123e+03,1.4124623029e+03,4.9230305309e+02,4.9230305309e-01,8.8531543746e+16,8.8531543746e+16,7.3845457963e+02,1.4769091593e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,8.7168698562e+19,8.7168698562e+16,7.1245376605e-01,1.0075617785e+00,1.0075617785e+00,1.4249075321e+00,7.1245376605e-04,1.0075617785e-03,1.0075617785e-03,1.4249075321e-03,2.3764899584e-09,3.3608643301e-09,0,0.0000000000e+00,inf,3.8437377423e+20,1.2180069911e+13,7.6874754847e+20,2.4360139823e+13,1.1646161458e-20,1.1871724218e-21,-5.0759036876e-01,2025-11-22T13:30:24.716854,1.6180339887e+00
Star_0121,1.0498084410e-01,2.0880689891e+29,2.3913833150e+19,2.3913833150e+16,1.5985182587e+08,2.5276221488e+03,7.7498892148e+02,3.1012669933e+02,3.1012669933e-01,7.7109881871e+16,7.7109881871e+16,4.6519004899e+02,9.3038009798e+02,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,4.7827666300e+19,4.7827666300e+16,7.6339741707e-01,1.0796069807e+00,1.0796069807e+00,1.5267948341e+00,7.6339741707e-04,1.0796069807e-03,1.0796069807e-03,1.5267948341e-03,2.5464196870e-09,3.6011812569e-09,0,0.0000000000e+00,inf,1.9682414654e+20,6.2369808396e+12,3.9364829308e+20,1.2473961679e+13,2.4369811930e-20,2.4841806248e-21,-5.8277561639e-01,2025-11-22T13:30:24.716854,1.6180339887e+00
Star_0122,1.5398907464e+00,3.0628426946e+30,4.6455760885e+18,4.6455760885e+15,3.1053316099e+07,4.9102379119e+02,1.5055177394e+02,4.5490321458e+03,4.5490321458e+00,1.0212229634e+15,1.0212229634e+15,6.8235482187e+03,1.3647096437e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,9.2911521769e+18,9.2911521769e+15,6.6335410219e+00,9.3812436798e+00,9.3812436798e+00,1.3267082044e+01,6.6335410219e-03,9.3812436798e-03,9.3812436798e-03,1.3267082044e-02,2.2127111089e-08,3.1292460599e-08,0,6.6613381478e-16,inf,4.4002163137e+18,1.3943444095e+11,8.8004326274e+18,2.7886888190e+11,9.4722087534e-18,9.6556664153e-19,-4.4003866490e+01,2025-11-22T13:30:24.716854,1.6180339887e+00
Star_0123,4.8688433789e+00,9.6841294806e+30,7.1815647108e+19,7.1815647108e+16,4.8005111703e+08,7.5907036368e+03,2.3273697089e+03,1.4383179518e+04,1.4383179518e+01,4.9930300194e+15,4.9930300194e+15,2.1574769277e+04,4.3149538554e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.4363129422e+20,1.4363129422e+17,3.0000163148e+00,4.2426637597e+00,4.2426637597e+00,6.0000326296e+00,3.0000163148e-03,4.2426637597e-03,4.2426637597e-03,6.0000326296e-03,1.0006977276e-08,1.4152002982e-08,0,2.2204460493e-16,inf,1.5040952161e+20,4.7661901289e+12,3.0081904322e+20,9.5323802578e+12,1.2532224176e-19,1.2774948192e-20,-9.0000978889e+00,2025-11-22T13:30:24.716854,1.6180339887e+00
Star_0124,1.1033192270e-01,2.1945019425e+29,2.8840918354e+19,2.8840918354e+16,1.9278688739e+08,3.0484006293e+03,9.3466371825e+02,3.2593446272e+02,3.2593446272e-01,8.8486863628e+16,8.8486863628e+16,4.8890169408e+02,9.7780338816e+02,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,5.7681836708e+19,5.7681836708e+16,7.1263361479e-01,1.0078161230e+00,1.0078161230e+00,1.4252672296e+00,7.1263361479e-04,1.0078161230e-03,1.0078161230e-03,1.4252672296e-03,2.3770898692e-09,3.3617127321e-09,0,0.0000000000e+00,inf,2.5428611658e+20,8.0578407921e+12,5.0857223316e+20,1.6115681584e+13,1.7608547089e-20,1.7949589285e-21,-5.0784666892e-01,2025-11-22T13:30:24.716854,1.6180339887e+00
Star_0125,2.7114931620e-01,5.3931598992e+29,3.1762639924e+19,3.1762639924e+16,2.1231711179e+08,3.3572180450e+03,1.0293495778e+03,8.0100939537e+02,8.0100939537e-01,3.9653267624e+16,3.9653267624e+16,1.2015140931e+03,2.4030281861e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,6.3525279847e+19,6.3525279847e+16,1.0645503683e+00,1.5055015687e+00,1.5055015687e+00,2.1291007366e+00,1.0645503683e-03,1.5055015687e-03,1.5055015687e-03,2.1291007366e-03,3.5509578039e-09,5.0218126857e-09,0,0.0000000000e+00,inf,1.8746933769e+20,5.9405448352e+12,3.7493867539e+20,1.1881089670e+13,3.5679259953e-20,3.6370295569e-21,-1.1332674866e+00,2025-11-22T13:30:24.716854,1.6180339887e+00
Star_0126,2.1012910840e-01,4.1794679661e+29,2.1590750059e+19,2.1590750059e+16,1.4432319558e+08,2.2820790676e+03,6.9970347275e+02,6.2074797911e+02,6.2074797911e-01,3.4781828995e+16,3.4781828995e+16,9.3112196867e+02,1.8622439373e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,4.3181500117e+19,4.3181500117e+16,1.1366571740e+00,1.6074759912e+00,1.6074759912e+00,2.2733143480e+00,1.1366571740e-03,1.6074759912e-03,1.6074759912e-03,2.2733143480e-03,3.7914802179e-09,5.3619627457e-09,0,0.0000000000e+00,inf,1.1934881215e+20,3.7819356399e+12,2.3869762430e+20,7.5638712799e+12,5.9839955892e-20,6.0998935670e-21,-1.2919895312e+00,2025-11-22T13:30:24.717354,1.6180339887e+00
Star_0127,1.4717373732e+00,2.9272856353e+30,2.5706981163e+19,2.5706981163e+16,1.7183810938e+08,2.7171526438e+03,8.3310046871e+02,4.3476984562e+03,4.3476984562e+00,5.9127792375e+15,5.9127792375e+15,6.5215476844e+03,1.3043095369e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,5.1413962326e+19,5.1413962326e+16,2.7568292815e+00,3.8987453591e+00,3.8987453591e+00,5.5136585630e+00,2.7568292815e-03,3.8987453591e-03,3.8987453591e-03,5.5136585630e-03,9.1957926490e-09,1.3004814681e-08,0,2.2204460493e-16,inf,5.8589673078e+19,1.8565947055e+12,1.1717934616e+20,3.7131894110e+12,2.9564372570e-19,3.0136975097e-20,-7.6001076874e+00,2025-11-22T13:30:24.717354,1.6180339887e+00
Star_0128,1.0261331240e-01,2.0409787836e+29,5.5823013737e+19,5.5823013737e+16,3.7314848755e+08,5.9003291129e+03,1.8090875243e+03,3.0313271106e+02,3.0313271106e-01,1.8415371123e+17,1.8415371123e+17,4.5469906659e+02,9.0939813319e+02,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.1164602747e+20,1.1164602747e+17,4.9398694010e-01,6.9860303033e-01,6.9860303033e-01,9.8797388021e-01,4.9398694010e-04,6.9860303033e-04,6.9860303033e-04,9.8797388021e-04,1.6477630672e-09,2.3302888772e-09,0,0.0000000000e+00,inf,7.1003160456e+20,2.2499543836e+13,1.4200632091e+21,4.4999087672e+13,4.3713708856e-21,4.4560355612e-22,-2.4402309699e-01,2025-11-22T13:30:24.717354,1.6180339887e+00
Star_0129,3.8117118720e-01,7.5814949134e+29,1.1687160505e+20,1.1687160505e+17,7.8122730646e+08,1.2352986476e+04,3.7875232539e+03,1.1260279261e+03,1.1260279261e+00,1.0379103602e+17,1.0379103602e+17,1.6890418892e+03,3.3780837784e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.3374321009e+20,2.3374321009e+17,6.5799983026e-01,9.3055228399e-01,9.3055228399e-01,1.3159996605e+00,6.5799983026e-04,9.3055228399e-04,9.3055228399e-04,1.3159996605e-03,2.1948511802e-09,3.1039883064e-09,0,0.0000000000e+00,inf,1.1159971749e+21,3.5363816478e+13,2.2319943498e+21,7.0727632956e+13,3.7046105121e-21,3.7763613783e-22,-4.3296377662e-01,2025-11-22T13:30:24.717354,1.6180339887e+00
Star_0130,1.7321726274e+00,3.4452913559e+30,8.0347401743e+19,8.0347401743e+16,5.3708156245e+08,8.4924851224e+03,2.6038630373e+03,5.1170571565e+03,5.1170571565e+00,1.5701876935e+16,1.5701876935e+16,7.6755857348e+03,1.5351171470e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.6069480349e+20,1.6069480349e+17,1.6917255968e+00,2.3924612828e+00,2.3924612828e+00,3.3834511936e+00,1.6917255968e-03,2.3924612828e-03,2.3924612828e-03,3.3834511936e-03,5.6429891802e-09,7.9803918309e-09,0,2.2204460493e-16,inf,2.9841578035e+20,9.4562254528e+12,5.9683156070e+20,1.8912450906e+13,3.5619515165e-20,3.6309393644e-21,-2.8619354948e+00,2025-11-22T13:30:24.717354,1.6180339887e+00
Star_0131,4.5496081460e-01,9.0491706024e+29,1.2493959172e+20,1.2493959172e+17,8.3515769868e+08,1.3205749046e+04,4.0489869956e+03,1.3440118239e+03,1.3440118239e+00,9.2960187923e+16,9.2960187923e+16,2.0160177359e+03,4.0320354718e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.4987918345e+20,2.4987918345e+17,6.9527595233e-01,9.8326868137e-01,9.8326868137e-01,1.3905519047e+00,6.9527595233e-04,9.8326868137e-04,9.8326868137e-04,1.3905519047e-03,2.3191909395e-09,3.2798312804e-09,0,0.0000000000e+00,inf,1.1290748722e+21,3.5778223698e+13,2.2581497443e+21,7.1556447396e+13,3.8691390232e-21,3.9440764763e-22,-4.8340864988e-01,2025-11-22T13:30:24.717354,1.6180339887e+00
Star_0132,4.2607554530e-01,8.4746425960e+29,1.0046876503e+20,1.0046876503e+17,6.7158265395e+08,1.0619254310e+04,3.2559472739e+03,1.2586810828e+03,1.2586810828e+00,7.9820668159e+16,7.9820668159e+16,1.8880216242e+03,3.7760432485e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.0093753006e+20,2.0093753006e+17,7.5032259640e-01,1.0611163920e+00,1.0611163920e+00,1.5006451928e+00,7.5032259640e-04,1.0611163920e-03,1.0611163920e-03,1.5006451928e-03,2.5028067798e-09,3.5395032919e-09,0,0.0000000000e+00,inf,8.4132328054e+20,2.6659925994e+13,1.6826465611e+21,5.3319851987e+13,5.6035723989e-21,5.7121023434e-22,-5.6298399867e-01,2025-11-22T13:30:24.717856,1.6180339887e+00
Star_0133,1.4197921954e+00,2.8239666767e+30,1.2364193516e+20,1.2364193516e+17,8.2648352380e+08,1.3068590546e+04,4.0069331160e+03,4.1942458271e+03,4.1942458271e+00,2.9478943356e+16,2.9478943356e+16,6.2913687406e+03,1.2582737481e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.4728387032e+20,2.4728387032e+17,1.2346667392e+00,1.7460824475e+00,1.7460824475e+00,2.4693334783e+00,1.2346667392e-03,1.7460824475e-03,1.7460824475e-03,2.4693334783e-03,4.1184049372e-09,5.8243041175e-09,0,0.0000000000e+00,inf,6.2921043040e+20,1.9938475372e+13,1.2584208608e+21,3.9876950744e+13,1.2329166110e-20,1.2567957299e-21,-1.5244019568e+00,2025-11-22T13:30:24.717856,1.6180339887e+00
Star_0134,4.1505301050e-01,8.2554043788e+29,2.1616010021e+19,2.1616010021e+16,1.4449204560e+08,2.2847489717e+03,7.0052208643e+02,1.2261191201e+03,1.2261191201e+00,1.7629616623e+16,1.7629616623e+16,1.8391786801e+03,3.6783573602e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,4.3232020042e+19,4.3232020042e+16,1.5965564220e+00,2.2578717450e+00,2.2578717450e+00,3.1931128439e+00,1.5965564220e-03,2.2578717450e-03,2.2578717450e-03,3.1931128439e-03,5.3255389832e-09,7.5314494570e-09,0,2.2204460493e-16,inf,8.5068961357e+19,2.6956727177e+12,1.7013792271e+20,5.3913454355e+12,1.1792150383e-19,1.2020540655e-20,-2.5489924085e+00,2025-11-22T13:30:24.717856,1.6180339887e+00
Star_0135,4.5840631540e-01,9.1177016133e+29,9.7645257253e+18,9.7645257253e+15,6.5270893886e+07,1.0320817805e+03,3.1644442834e+02,1.3541902693e+03,1.3541902693e+00,7.2106010112e+15,7.2106010112e+15,2.0312854040e+03,4.0625708080e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.9529051451e+19,1.9529051451e+16,2.4964333317e+00,3.5304898753e+00,3.5304898753e+00,4.9928666634e+00,2.4964333317e-03,3.5304898753e-03,3.5304898753e-03,4.9928666634e-03,8.3272052552e-09,1.1776446608e-08,0,2.2204460493e-16,inf,2.4575991591e+19,7.7876617967e+11,4.9151983183e+19,1.5575323593e+12,6.3824701322e-19,6.5060857617e-20,-6.2321793797e+00,2025-11-22T13:30:24.717856,1.6180339887e+00
Star_0136,1.3104850516e+00,2.6065547676e+30,3.4724075538e+19,3.4724075538e+16,2.3211280440e+08,3.6702331189e+03,1.1253224726e+03,3.8713386909e+03,3.8713386909e+00,8.9695266444e+15,8.9695266444e+15,5.8070080364e+03,1.1614016073e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,6.9448151076e+19,6.9448151076e+16,2.2383136487e+00,3.1654535189e+00,3.1654535189e+00,4.4766272975e+00,2.2383136487e-03,3.1654535189e-03,3.1654535189e-03,4.4766272975e-03,7.4662106701e-09,1.0558816389e-08,0,2.2204460493e-16,inf,9.7474186135e+19,3.0887705698e+12,1.9494837227e+20,6.1775411397e+12,1.4428168101e-19,1.4707612743e-20,-5.0100479901e+00,2025-11-22T13:30:24.717856,1.6180339887e+00
Star_0137,9.6402514700e-01,1.9174460174e+30,4.9847343107e+19,4.9847343107e+16,3.3320416515e+08,5.2687182229e+03,1.6154306351e+03,2.8478522865e+03,2.8478522865e+00,1.7503486169e+16,1.7503486169e+16,4.2717784297e+03,8.5435568595e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,9.9694686214e+19,9.9694686214e+16,1.6022985041e+00,2.2659922755e+00,2.2659922755e+00,3.2045970082e+00,1.6022985041e-03,2.2659922755e-03,2.2659922755e-03,3.2045970082e-03,5.3446925076e-09,7.5585366310e-09,0,2.2204460493e-16,inf,1.9546925433e+20,6.1940468961e+12,3.9093850866e+20,1.2388093792e+13,5.1504460143e-20,5.2501998107e-21,-2.5673604963e+00,2025-11-22T13:30:24.718361,1.6180339887e+00
Star_0138,1.4403075266e+00,2.8647716704e+30,4.0798757176e+19,4.0798757176e+16,2.7271896508e+08,4.3123091826e+03,1.3221880668e+03,4.2548507118e+03,4.2548507118e+00,9.5887634937e+15,9.5887634937e+15,6.3822760677e+03,1.2764552135e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,8.1597514353e+19,8.1597514353e+16,2.1648330104e+00,3.0615362036e+00,3.0615362036e+00,4.3296660209e+00,2.1648330104e-03,3.0615362036e-03,3.0615362036e-03,4.3296660209e-03,7.2211056438e-09,1.0212185537e-08,0,2.2204460493e-16,inf,1.1841382241e+20,3.7523076029e+12,2.3682764482e+20,7.5046152057e+12,1.1486874325e-19,1.1709352013e-20,-4.6865019631e+00,2025-11-22T13:30:24.718361,1.6180339887e+00
Star_0139,1.5805273720e-01,3.1436689429e+29,1.0161930489e+18,1.0161930489e+15,6.7927342843e+06,1.0740863005e+02,3.2932334606e+01,4.6690778806e+02,4.6690778806e-01,2.1764319956e+15,2.1764319956e+15,7.0036168209e+02,1.4007233642e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.0323860979e+18,2.0323860979e+15,4.5439459224e+00,6.4261099502e+00,6.4261099502e+00,9.0878918448e+00,4.5439459224e-03,6.4261099502e-03,6.4261099502e-03,9.0878918448e-03,1.5156972102e-08,2.1435195512e-08,0,2.2204460493e-16,inf,1.4051507970e+18,4.4526541847e+10,2.8103015940e+18,8.9053083693e+10,2.0318427259e-17,2.0711954392e-18,-2.0647444546e+01,2025-11-22T13:30:24.718361,1.6180339887e+00
Star_0140,1.3756444962e+00,2.7361569029e+30,1.5428521025e+20,1.5428521025e+17,1.0313182503e+09,1.6307495006e+04,5.0000068137e+03,4.0638279365e+03,4.0638279365e+00,3.7965487875e+16,3.7965487875e+16,6.0957419048e+03,1.2191483810e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,3.0857042050e+20,3.0857042050e+17,1.0879557016e+00,1.5386017085e+00,1.5386017085e+00,2.1759114033e+00,1.0879557016e-03,1.5386017085e-03,1.5386017085e-03,2.1759114033e-03,3.6290295923e-09,5.1322228677e-09,0,0.0000000000e+00,inf,8.9103128437e+20,2.8235077584e+13,1.7820625687e+21,5.6470155168e+13,7.6718151195e-21,7.8204027722e-22,-1.1836476087e+00,2025-11-22T13:30:24.718361,1.6180339887e+00
Star_0141,1.4235775050e+00,2.8314956574e+30,1.4156123795e+20,1.4156123795e+17,9.4626495958e+08,1.4962608387e+04,4.5876539506e+03,4.2054281107e+03,4.2054281107e+00,3.3661552219e+16,3.3661552219e+16,6.3081421661e+03,1.2616284332e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,2.8312247591e+20,2.8312247591e+17,1.1554166879e+00,1.6340059502e+00,1.6340059502e+00,2.3108333757e+00,1.1554166879e-03,1.6340059502e-03,1.6340059502e-03,2.3108333757e-03,3.8540552207e-09,5.4504571632e-09,0,0.0000000000e+00,inf,7.6981360899e+20,2.4393921242e+13,1.5396272180e+21,4.8787842484e+13,9.4304609221e-21,9.6131100123e-22,-1.3349877226e+00,2025-11-22T13:30:24.718361,1.6180339887e+00
Star_0142,1.3492774875e+00,2.6837129226e+30,3.1194137324e+19,3.1194137324e+16,2.0851696072e+08,3.2971289847e+03,1.0109257972e+03,3.9859364560e+03,3.9859364560e+00,7.8260498302e+15,7.8260498302e+15,5.9789046839e+03,1.1957809368e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,6.2388274649e+19,6.2388274649e+16,2.3962625514e+00,3.3888269992e+00,3.3888269992e+00,4.7925251028e+00,2.3962625514e-03,3.3888269992e-03,3.3888269992e-03,4.7925251028e-03,7.9930714981e-09,1.1303910118e-08,0,2.2204460493e-16,inf,8.1793435028e+19,2.5918775518e+12,1.6358687006e+20,5.1837551036e+12,1.8407542916e-19,1.8764060057e-20,-5.7420742152e+00,2025-11-22T13:30:24.718854,1.6180339887e+00
Star_0143,1.9784657167e+00,3.9351683105e+30,1.5586900697e+20,1.5586900697e+17,1.0419051268e+09,1.6474897682e+04,5.0513337968e+03,5.8446381120e+03,5.8446381120e+00,2.6668718231e+16,2.6668718231e+16,8.7669571680e+03,1.7533914336e+04,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,3.1173801394e+20,3.1173801394e+17,1.2980894900e+00,1.8357757620e+00,1.8357757620e+00,2.5961789801e+00,1.2980894900e-03,1.8357757620e-03,1.8357757620e-03,2.5961789801e-03,4.3299604623e-09,6.1234888103e-09,0,0.0000000000e+00,inf,7.5445788750e+20,2.3907327791e+13,1.5089157750e+21,4.7814655582e+13,1.0810592541e-20,1.1019972009e-21,-1.6850363241e+00,2025-11-22T13:30:24.718854,1.6180339887e+00
Star_0144,3.0934055990e-01,6.1527837364e+29,5.2776949371e+19,5.2776949371e+16,3.5278709473e+08,5.5783690277e+03,1.7103720184e+03,9.1383116256e+02,9.1383116256e-01,5.7753501449e+16,5.7753501449e+16,1.3707467438e+03,2.7414934877e+03,False,False,1.0000000000e+00,0,1.0000000000e+00,2.0000000000e+00,1.0555389874e+20,1.0555389874e+17,8.8209740678e-01,1.2474741160e+00,1.2474741160e+00,1.7641948136e+00,8.8209740678e-04,1.2474741160e-03,1.2474741160e-03,1.7641948136e-03,2.9423602337e-09,4.1611257479e-09,0,0.0000000000e+00,inf,3.7593053817e+20,1.1912519905e+13,7.5186107634e+20,2.3825039811e+13,1.4743099863e-20,1.5028644101e-21,-7.7809583504e-01,2025-11-22T13:30:24.718854,1.6180339887e+00
